resurvey,plot_id,species,taxongroup,layer,cover
0,378722,Alyssum montanum aggr.,Vascular plant,6,2
0,378722,Artemisia campestris,Vascular plant,6,2
0,378722,Asparagus officinalis aggr.,Vascular plant,6,2
0,378722,Brachypodium pinnatum,Vascular plant,6,38
0,378722,Centaurea scabiosa,Vascular plant,6,2
0,378722,Convolvulus arvensis,Vascular plant,6,2
0,378722,Crambe tataria,Vascular plant,6,2
0,378722,Erodium cicutarium,Vascular plant,6,2
0,378722,Erysimum diffusum,Vascular plant,6,2
0,378722,Falcaria vulgaris,Vascular plant,6,2
0,378722,Holosteum umbellatum,Vascular plant,6,2
0,378722,Inula hirta,Vascular plant,6,3
0,378722,Inula oculus-christi,Vascular plant,6,2
0,378722,Koeleria macrantha,Vascular plant,6,3
0,378722,Lamium purpureum,Vascular plant,6,2
0,378722,Linaria genistifolia,Vascular plant,6,2
0,378722,Origanum vulgare,Vascular plant,6,2
0,378722,Pilosella auriculoides,Vascular plant,6,2
0,378722,Pilosella bauhini,Vascular plant,6,2
0,378722,Poa pratensis aggr.,Vascular plant,6,3
0,378722,Scabiosa ochroleuca,Vascular plant,6,2
0,378722,Securigera varia,Vascular plant,6,2
0,378722,Stipa pulcherrima,Vascular plant,6,13
0,378722,Thymus odoratissimus aggr.,Vascular plant,6,2
0,378741,Alyssum montanum aggr.,Vascular plant,6,3
0,378741,Campanula sibirica,Vascular plant,6,2
0,378741,Carex humilis,Vascular plant,6,3
0,378741,Cerastium pumilum,Vascular plant,6,3
0,378741,Cladonia foliacea aggr.,Lichen,9,2
0,378741,Festuca pallens,Vascular plant,6,13
0,378741,Fumana procumbens,Vascular plant,6,3
0,378741,Globularia bisnagarica,Vascular plant,6,3
0,378741,Jurinea mollis,Vascular plant,6,2
0,378741,Koeleria macrantha,Vascular plant,6,2
0,378741,Linum tenuifolium,Vascular plant,6,2
0,378741,Melica ciliata aggr.,Vascular plant,6,2
0,378741,Minuartia setacea,Vascular plant,6,2
0,378741,Pilosella bauhini,Vascular plant,6,2
0,378741,Poa badensis aggr.,Vascular plant,6,13
0,378741,Potentilla incana,Vascular plant,6,2
0,378741,Stipa capillata,Vascular plant,6,3
0,378741,Takhtajaniantha austriaca,Vascular plant,6,3
0,378741,Teucrium montanum,Vascular plant,6,2
0,378741,Thymus praecox,Vascular plant,6,3
0,378741,Weissia condensa,Moss,9,3
0,378765,Abietinella abietina,Moss,9,13
0,378765,Achillea pannonica,Vascular plant,6,3
0,378765,Carex humilis,Vascular plant,6,13
0,378765,Centaurea stoebe,Vascular plant,6,2
0,378765,Festuca stricta subsp. sulcata,Vascular plant,6,13
0,378765,Festuca valesiaca aggr.,Vascular plant,6,2
0,378765,Galatella linosyris,Vascular plant,6,2
0,378765,Homalothecium lutescens,Moss,9,13
0,378765,Jurinea mollis,Vascular plant,6,3
0,378765,Koeleria macrantha,Vascular plant,6,3
0,378765,Pimpinella saxifraga,Vascular plant,6,3
0,378765,Plantago media,Vascular plant,6,2
0,378765,Poa pratensis aggr.,Vascular plant,6,3
0,378765,Stipa tirsa,Vascular plant,6,2
0,379168,Achillea millefolium aggr.,Vascular plant,6,3
0,379168,Aegopodium podagraria,Vascular plant,6,2
0,379168,Alopecurus pratensis,Vascular plant,6,2
0,379168,Anthriscus sylvestris,Vascular plant,6,2
0,379168,Arrhenatherum elatius,Vascular plant,6,68
0,379168,Cerastium fontanum subsp. vulgare,Vascular plant,6,2
0,379168,Dactylis glomerata,Vascular plant,6,13
0,379168,Daucus carota,Vascular plant,6,2
0,379168,Equisetum arvense,Vascular plant,6,2
0,379168,Filipendula ulmaria,Vascular plant,6,2
0,379168,Galium mollugo aggr.,Vascular plant,6,2
0,379168,Glechoma hederacea,Vascular plant,6,2
0,379168,Heracleum sphondylium,Vascular plant,6,2
0,379168,Lamium album,Vascular plant,6,2
0,379168,Leontodon hispidus,Vascular plant,6,2
0,379168,Leucanthemum vulgare aggr.,Vascular plant,6,2
0,379168,Luzula campestris aggr.,Vascular plant,6,2
0,379168,Myosotis arvensis,Vascular plant,6,2
0,379168,Oxyrrhynchium hians,Moss,9,2
0,379168,Pastinaca sativa,Vascular plant,6,3
0,379168,Plantago lanceolata,Vascular plant,6,2
0,379168,Plantago major,Vascular plant,6,2
0,379168,Ranunculus acris aggr.,Vascular plant,6,2
0,379168,Rumex acetosa,Vascular plant,6,3
0,379168,Schedonorus pratensis,Vascular plant,6,2
0,379168,Silene flos-cuculi,Vascular plant,6,2
0,379168,Taraxacum sect. Taraxacum,Vascular plant,6,3
0,379168,Trifolium pratense,Vascular plant,6,3
0,379168,Trifolium repens,Vascular plant,6,3
0,379168,Urtica dioica,Vascular plant,6,2
0,379168,Veronica chamaedrys aggr.,Vascular plant,6,3
0,379180,Abietinella abietina,Moss,9,38
0,379180,Achillea millefolium aggr.,Vascular plant,6,2
0,379180,Agrostis vinealis,Vascular plant,6,3
0,379180,Anthoxanthum odoratum aggr.,Vascular plant,6,3
0,379180,Asperula cynanchica,Vascular plant,6,2
0,379180,Carex humilis,Vascular plant,6,2
0,379180,Centaurea stoebe,Vascular plant,6,2
0,379180,Cladonia rangiformis,Lichen,9,2
0,379180,Dianthus carthusianorum aggr.,Vascular plant,6,2
0,379180,Echium vulgare,Vascular plant,6,2
0,379180,Euphorbia cyparissias,Vascular plant,6,3
0,379180,Festuca valesiaca aggr.,Vascular plant,6,13
0,379180,Fragaria viridis,Vascular plant,6,2
0,379180,Galium verum,Vascular plant,6,2
0,379180,Genista pilosa,Vascular plant,6,2
0,379180,Helictochloa pratensis,Vascular plant,6,38
0,379180,Hypericum perforatum,Vascular plant,6,2
0,379180,Hypnum andoi,Moss,9,13
0,379180,Lotus corniculatus,Vascular plant,6,2
0,379180,Phleum phleoides,Vascular plant,6,3
0,379180,Pilosella officinarum,Vascular plant,6,1
0,379180,Pimpinella saxifraga,Vascular plant,6,2
0,379180,Plantago lanceolata,Vascular plant,6,3
0,379180,Polytrichum piliferum,Moss,9,2
0,379180,Potentilla incana,Vascular plant,6,2
0,379180,Pulsatilla vulgaris subsp. Grandis,Vascular plant,6,1
0,379180,Ranunculus bulbosus,Vascular plant,6,2
0,379180,Rosa species,Vascular plant,7,2
0,379180,Rumex acetosella,Vascular plant,6,2
0,379180,Sanguisorba minor aggr.,Vascular plant,6,1
0,379180,Teucrium chamaedrys,Vascular plant,6,2
0,379180,Thymus praecox,Vascular plant,6,2
0,379180,Trifolium alpestre,Vascular plant,6,2
0,379180,Vicia hirsuta,Vascular plant,6,2
0,381148,Achillea millefolium aggr.,Vascular plant,6,2
0,381148,Ajuga reptans,Vascular plant,6,2
0,381148,Alchemilla vulgaris aggr.,Vascular plant,6,2
0,381148,Angelica sylvestris,Vascular plant,6,3
0,381148,Anthoxanthum odoratum aggr.,Vascular plant,6,2
0,381148,Aulacomnium palustre,Moss,9,2
0,381148,Avenula pubescens,Vascular plant,6,2
0,381148,Brachythecium rutabulum,Moss,9,2
0,381148,Calliergonella cuspidata,Moss,9,3
0,381148,Caltha palustris,Vascular plant,6,1
0,381148,Cardamine pratensis aggr.,Vascular plant,6,3
0,381148,Carex echinata,Vascular plant,6,2
0,381148,Carex nigra,Vascular plant,6,2
0,381148,Carex panicea,Vascular plant,6,13
0,381148,Carex paniculata,Vascular plant,6,13
0,381148,Cerastium fontanum subsp. vulgare,Vascular plant,6,2
0,381148,Chaerophyllum hirsutum,Vascular plant,6,2
0,381148,Cirriphyllum piliferum,Moss,9,2
0,381148,Cirsium oleraceum,Vascular plant,6,2
0,381148,Cirsium palustre,Vascular plant,6,2
0,381148,Climacium dendroides,Moss,9,3
0,381148,Crepis paludosa,Vascular plant,6,3
0,381148,Dactylorhiza majalis,Vascular plant,6,2
0,381148,Equisetum palustre,Vascular plant,6,38
0,381148,Festuca rubra aggr.,Vascular plant,6,3
0,381148,Filipendula ulmaria,Vascular plant,6,2
0,381148,Galium uliginosum,Vascular plant,6,3
0,381148,Holcus lanatus,Vascular plant,6,2
0,381148,Juncus articulatus,Vascular plant,6,2
0,381148,Juncus conglomeratus,Vascular plant,6,2
0,381148,Juncus effusus,Vascular plant,6,1
0,381148,Lathyrus pratensis,Vascular plant,6,2
0,381148,Luzula campestris aggr.,Vascular plant,6,2
0,381148,Lysimachia vulgaris,Vascular plant,6,2
0,381148,Mentha x verticillata aggr.,Vascular plant,6,2
0,381148,Myosotis scorpioides aggr.,Vascular plant,6,3
0,381148,Phragmites australis,Vascular plant,6,2
0,381148,Plagiomnium affine aggr.,Moss,9,2
0,381148,Poa pratensis aggr.,Vascular plant,6,2
0,381148,Poa trivialis,Vascular plant,6,13
0,381148,Potentilla erecta,Vascular plant,6,2
0,381148,Prunella vulgaris,Vascular plant,6,2
0,381148,Ptychostomum pseudotriquetrum,Moss,9,2
0,381148,Ranunculus acris aggr.,Vascular plant,6,13
0,381148,Ranunculus auricomus aggr.,Vascular plant,6,3
0,381148,Ranunculus repens,Vascular plant,6,3
0,381148,Rumex acetosa,Vascular plant,6,3
0,381148,Schedonorus pratensis,Vascular plant,6,3
0,381148,Silene flos-cuculi,Vascular plant,6,2
0,381148,Tephroseris crispa,Vascular plant,6,3
0,381148,Trifolium pratense,Vascular plant,6,1
0,381148,Trifolium repens,Vascular plant,6,1
0,381148,Vicia cracca,Vascular plant,6,1
0,385844,Agrostis stolonifera,Vascular plant,6,2
0,385844,Anthriscus nitidus,Vascular plant,6,38
0,385844,Dactylis glomerata,Vascular plant,6,2
0,385844,Equisetum arvense,Vascular plant,6,1
0,385844,Impatiens noli-tangere,Vascular plant,6,3
0,385844,Oxalis acetosella,Vascular plant,6,13
0,385844,Petasites albus,Vascular plant,6,88
0,385844,Ranunculus repens,Vascular plant,6,2
0,385844,Rubus species,Vascular plant,7,2
0,385844,Senecio nemorensis aggr.,Vascular plant,6,3
0,385844,Silene dioica,Vascular plant,6,2
0,385844,Stellaria nemorum,Vascular plant,6,3
0,385844,Urtica dioica,Vascular plant,6,13
0,385844,Viola palustris,Vascular plant,6,2
0,385845,Agrostis stolonifera,Vascular plant,6,3
0,385845,Anthriscus nitidus,Vascular plant,6,38
0,385845,Chaerophyllum hirsutum,Vascular plant,6,2
0,385845,Chrysosplenium alternifolium,Vascular plant,6,3
0,385845,Ochlopoa annua,Vascular plant,6,3
0,385845,Oxalis acetosella,Vascular plant,6,2
0,385845,Petasites albus,Vascular plant,6,68
0,385845,Plantago major,Vascular plant,6,1
0,385845,Prenanthes purpurea,Vascular plant,6,1
0,385845,Ranunculus repens,Vascular plant,6,3
0,385845,Rumex obtusifolius,Vascular plant,6,2
0,385845,Senecio nemorensis aggr.,Vascular plant,6,1
0,385845,Stellaria nemorum,Vascular plant,6,13
0,385845,Urtica dioica,Vascular plant,6,3
0,388039,Ajuga reptans,Vascular plant,6,38
0,388039,Allium scorodoprasum,Vascular plant,6,2
0,388039,Carex acutiformis,Vascular plant,6,3
0,388039,Carex filiformis,Vascular plant,6,13
0,388039,Carex flacca,Vascular plant,6,38
0,388039,Carex flava,Vascular plant,6,3
0,388039,Carex hirta,Vascular plant,6,38
0,388039,Carex pallescens,Vascular plant,6,2
0,388039,Carex panicea,Vascular plant,6,38
0,388039,Cirsium rivulare,Vascular plant,6,13
0,388039,Colchicum autumnale,Vascular plant,6,1
0,388039,Dactylis glomerata,Vascular plant,6,13
0,388039,Festuca rubra aggr.,Vascular plant,6,3
0,388039,Fragaria viridis,Vascular plant,6,3
0,388039,Hypericum maculatum aggr.,Vascular plant,6,2
0,388039,Juncus inflexus,Vascular plant,6,2
0,388039,Leucanthemum vulgare aggr.,Vascular plant,6,2
0,388039,Luzula campestris aggr.,Vascular plant,6,2
0,388039,Lysimachia nummularia,Vascular plant,6,3
0,388039,Lysimachia vulgaris,Vascular plant,6,1
0,388039,Molinia caerulea aggr.,Vascular plant,6,13
0,388039,Poa trivialis,Vascular plant,6,38
0,388039,Pulmonaria mollis,Vascular plant,6,2
0,388039,Rumex acetosa,Vascular plant,6,2
0,388039,Sanguisorba officinalis,Vascular plant,6,3
0,388039,Schedonorus pratensis,Vascular plant,6,2
0,388039,Taraxacum sect. Taraxacum,Vascular plant,6,2
0,388039,Thalictrum lucidum,Vascular plant,6,2
0,388284,Agrostis capillaris,Vascular plant,6,2
0,388284,Alopecurus pratensis,Vascular plant,6,3
0,388284,Arrhenatherum elatius,Vascular plant,6,2
0,388284,Brachythecium rutabulum,Moss,9,2
0,388284,Calliergonella cuspidata,Moss,9,3
0,388284,Campanula patula aggr.,Vascular plant,6,1
0,388284,Carex hirta,Vascular plant,6,3
0,388284,Carex leporina,Vascular plant,6,2
0,388284,Carex pallescens,Vascular plant,6,2
0,388284,Carex spicata,Vascular plant,6,2
0,388284,Carum carvi,Vascular plant,6,1
0,388284,Cerastium fontanum subsp. vulgare,Vascular plant,6,2
0,388284,Cirsium canum,Vascular plant,6,2
0,388284,Colchicum autumnale,Vascular plant,6,2
0,388284,Cynosurus cristatus,Vascular plant,6,2
0,388284,Festuca rubra aggr.,Vascular plant,6,13
0,388284,Galium boreale,Vascular plant,6,2
0,388284,Glechoma hederacea,Vascular plant,6,2
0,388284,Holcus lanatus,Vascular plant,6,88
0,388284,Juncus conglomeratus,Vascular plant,6,2
0,388284,Lathyrus pratensis,Vascular plant,6,2
0,388284,Lotus corniculatus,Vascular plant,6,2
0,388284,Luzula campestris aggr.,Vascular plant,6,2
0,388284,Lysimachia nummularia,Vascular plant,6,13
0,388284,Myosotis arvensis,Vascular plant,6,2
0,388284,Phleum pratense,Vascular plant,6,2
0,388284,Plantago lanceolata,Vascular plant,6,2
0,388284,Poa pratensis aggr.,Vascular plant,6,3
0,388284,Poa trivialis,Vascular plant,6,2
0,388284,Potentilla reptans,Vascular plant,6,2
0,388284,Prunella vulgaris,Vascular plant,6,2
0,388284,Ranunculus acris aggr.,Vascular plant,6,13
0,388284,Rhinanthus minor,Vascular plant,6,2
0,388284,Rumex acetosa,Vascular plant,6,2
0,388284,Rumex crispus,Vascular plant,6,2
0,388284,Sanguisorba officinalis,Vascular plant,6,2
0,388284,Schedonorus pratensis,Vascular plant,6,3
0,388284,Serratula tinctoria,Vascular plant,6,1
0,388284,Silene flos-cuculi,Vascular plant,6,2
0,388284,Stachys officinalis,Vascular plant,6,1
0,388284,Stellaria graminea,Vascular plant,6,2
0,388284,Trifolium dubium,Vascular plant,6,1
0,388284,Trifolium hybridum,Vascular plant,6,3
0,388284,Trifolium pratense,Vascular plant,6,2
0,388284,Veronica arvensis,Vascular plant,6,2
0,388285,Agrostis stolonifera,Vascular plant,6,2
0,388285,Alopecurus pratensis,Vascular plant,6,2
0,388285,Anthoxanthum odoratum aggr.,Vascular plant,6,2
0,388285,Brachythecium glareosum,Moss,9,2
0,388285,Briza media,Vascular plant,6,2
0,388285,Bromus hordeaceus,Vascular plant,6,2
0,388285,Carex distans,Vascular plant,6,2
0,388285,Carex filiformis,Vascular plant,6,3
0,388285,Carex flacca,Vascular plant,6,3
0,388285,Carex panicea,Vascular plant,6,3
0,388285,Centaurea thuillieri,Vascular plant,6,2
0,388285,Cerastium fontanum subsp. vulgare,Vascular plant,6,1
0,388285,Cirsium canum,Vascular plant,6,13
0,388285,Crataegus species,Vascular plant,7,1
0,388285,Dactylis glomerata,Vascular plant,6,2
0,388285,Dactylorhiza incarnata,Vascular plant,6,2
0,388285,Deschampsia cespitosa aggr.,Vascular plant,6,3
0,388285,Equisetum arvense,Vascular plant,6,2
0,388285,Festuca rubra aggr.,Vascular plant,6,13
0,388285,Filipendula vulgaris,Vascular plant,6,2
0,388285,Galium boreale,Vascular plant,6,2
0,388285,Holcus lanatus,Vascular plant,6,13
0,388285,Inula salicina,Vascular plant,6,2
0,388285,Juncus inflexus,Vascular plant,6,2
0,388285,Lathyrus pratensis,Vascular plant,6,2
0,388285,Linum catharticum,Vascular plant,6,2
0,388285,Lotus corniculatus,Vascular plant,6,2
0,388285,Lysimachia nummularia,Vascular plant,6,13
0,388285,Lysimachia vulgaris,Vascular plant,6,2
0,388285,Lythrum salicaria,Vascular plant,6,1
0,388285,Medicago lupulina,Vascular plant,6,2
0,388285,Mentha x verticillata aggr.,Vascular plant,6,2
0,388285,Molinia caerulea aggr.,Vascular plant,6,38
0,388285,Oxyrrhynchium hians,Moss,9,2
0,388285,Plantago lanceolata,Vascular plant,6,2
0,388285,Plantago major,Vascular plant,6,1
0,388285,Poa pratensis aggr.,Vascular plant,6,3
0,388285,Poa trivialis,Vascular plant,6,1
0,388285,Potentilla erecta,Vascular plant,6,2
0,388285,Potentilla reptans,Vascular plant,6,3
0,388285,Primula veris,Vascular plant,6,2
0,388285,Prunella vulgaris,Vascular plant,6,3
0,388285,Ranunculus acris aggr.,Vascular plant,6,13
0,388285,Ranunculus repens,Vascular plant,6,2
0,388285,Rosa canina aggr.,Vascular plant,7,1
0,388285,Rumex acetosa,Vascular plant,6,1
0,388285,Sanguisorba officinalis,Vascular plant,6,3
0,388285,Schedonorus pratensis,Vascular plant,6,3
0,388285,Serratula tinctoria,Vascular plant,6,3
0,388285,Silaum silaus,Vascular plant,6,1
0,388285,Stachys officinalis,Vascular plant,6,1
0,388285,Trifolium pratense,Vascular plant,6,2
0,388285,Trisetum flavescens,Vascular plant,6,2
0,388285,Vicia cracca,Vascular plant,6,2
0,388308,Agrostis stolonifera,Vascular plant,6,38
0,388308,Athyrium filix-femina,Vascular plant,6,3
0,388308,Atropa bella-donna,Vascular plant,6,2
0,388308,Brachypodium sylvaticum,Vascular plant,6,2
0,388308,Cardamine amara,Vascular plant,6,3
0,388308,Carex pilosa,Vascular plant,6,2
0,388308,Carex remota,Vascular plant,6,68
0,388308,Cicerbita muralis,Vascular plant,6,2
0,388308,Circaea lutetiana,Vascular plant,6,2
0,388308,Dactylis glomerata,Vascular plant,6,1
0,388308,Deschampsia cespitosa aggr.,Vascular plant,6,2
0,388308,Eupatorium cannabinum,Vascular plant,6,3
0,388308,Impatiens noli-tangere,Vascular plant,6,2
0,388308,Lysimachia nummularia,Vascular plant,6,2
0,388308,Myosotis scorpioides aggr.,Vascular plant,6,2
0,388308,Oxalis acetosella,Vascular plant,6,2
0,388308,Persicaria hydropiper,Vascular plant,6,2
0,388308,Ranunculus repens,Vascular plant,6,2
0,388308,Rumex crispus,Vascular plant,6,2
0,388308,Rumex sanguineus,Vascular plant,6,3
0,388308,Schedonorus giganteus,Vascular plant,6,13
0,388308,Veronica beccabunga,Vascular plant,6,2
0,388503,Agrostis canina,Vascular plant,6,8
0,388503,Agrostis capillaris,Vascular plant,6,2
0,388503,Alnus glutinosa,Vascular plant,7,2
0,388503,Anthoxanthum odoratum aggr.,Vascular plant,6,2
0,388503,Aulacomnium palustre,Moss,9,8
0,388503,Brachythecium mildeanum,Moss,9,2
0,388503,Briza media,Vascular plant,6,2
0,388503,Calliergonella cuspidata,Moss,9,3
0,388503,Cardamine pratensis aggr.,Vascular plant,6,2
0,388503,Carex echinata,Vascular plant,6,3
0,388503,Carex lasiocarpa,Vascular plant,6,3
0,388503,Carex leporina,Vascular plant,6,2
0,388503,Carex nigra,Vascular plant,6,3
0,388503,Carex pallescens,Vascular plant,6,2
0,388503,Carex panicea,Vascular plant,6,8
0,388503,Carex rostrata,Vascular plant,6,3
0,388503,Cirsium palustre,Vascular plant,6,8
0,388503,Climacium dendroides,Moss,9,8
0,388503,Deschampsia cespitosa aggr.,Vascular plant,6,2
0,388503,Epilobium palustre,Vascular plant,6,2
0,388503,Eriophorum angustifolium,Vascular plant,6,8
0,388503,Festuca rubra aggr.,Vascular plant,6,3
0,388503,Galium palustre aggr.,Vascular plant,6,2
0,388503,Galium uliginosum,Vascular plant,6,3
0,388503,Holcus lanatus,Vascular plant,6,3
0,388503,Hydrocotyle vulgaris,Vascular plant,6,8
0,388503,Juncus conglomeratus,Vascular plant,6,8
0,388503,Juncus effusus,Vascular plant,6,3
0,388503,Luzula campestris aggr.,Vascular plant,6,2
0,388503,Lycopus europaeus,Vascular plant,6,3
0,388503,Lysimachia vulgaris,Vascular plant,6,18
0,388503,Lythrum salicaria,Vascular plant,6,3
0,388503,Mentha arvensis,Vascular plant,6,2
0,388503,Molinia caerulea aggr.,Vascular plant,6,8
0,388503,Myosotis scorpioides aggr.,Vascular plant,6,2
0,388503,Poa pratensis aggr.,Vascular plant,6,2
0,388503,Poa trivialis,Vascular plant,6,2
0,388503,Polytrichum commune,Moss,9,3
0,388503,Potentilla erecta,Vascular plant,6,2
0,388503,Pseudoscleropodium purum,Moss,9,2
0,388503,Ptychostomum pseudotriquetrum,Moss,9,2
0,388503,Ranunculus acris aggr.,Vascular plant,6,2
0,388503,Ranunculus repens,Vascular plant,6,2
0,388503,Rhytidiadelphus squarrosus,Moss,9,8
0,388503,Rumex acetosa,Vascular plant,6,2
0,388503,Schedonorus pratensis,Vascular plant,6,2
0,388503,Silene flos-cuculi,Vascular plant,6,2
0,388503,Sphagnum squarrosum,Moss,9,8
0,388503,Sphagnum subsecundum,Moss,9,2
0,388503,Stellaria alsine,Vascular plant,6,1
0,388503,Thuidium assimile,Moss,9,2
0,388503,Valeriana dioica,Vascular plant,6,4
0,388503,Veronica scutellata,Vascular plant,6,2
0,388503,Viola canina,Vascular plant,6,2
0,388503,Viola palustris,Vascular plant,6,2
0,389107,Achillea millefolium aggr.,Vascular plant,6,2
0,389107,Anisantha sterilis,Vascular plant,6,2
0,389107,Arrhenatherum elatius,Vascular plant,6,2
0,389107,Convolvulus arvensis,Vascular plant,6,2
0,389107,Festuca species,Vascular plant,6,2
0,389107,Poa pratensis aggr.,Vascular plant,6,2
0,389107,Sonchus arvensis,Vascular plant,6,2
0,389107,Taraxacum sect. Taraxacum,Vascular plant,6,3
0,389608,Achillea millefolium aggr.,Vascular plant,6,3
0,389608,Agrimonia eupatoria,Vascular plant,6,1
0,389608,Anagallis arvensis,Vascular plant,6,1
0,389608,Anthyllis vulneraria,Vascular plant,6,2
0,389608,Arrhenatherum elatius,Vascular plant,6,2
0,389608,Asperula cynanchica,Vascular plant,6,2
0,389608,Aster amellus,Vascular plant,6,3
0,389608,Avenula pubescens,Vascular plant,6,2
